Dstat 0.7.0 CSV output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Author:,Dag Wieers <dag@wieers.com>,,,,URL:,http://dag.wieers.com/home-made/dstat/,,,,,,,,,,,,,,,,,,,,,,,,
Host:,server.local,,,,User:,root,,,,,,,,,,,,,,,,,,,,,,,,
Cmdline:,dstat -Tcdilmnprsy --proc-count --output /tmp/dstat_Tcdilmnprsy_proc_server.local_20180317_214611.csv 1 86400,,,,Date:,17 Mar 2018 21:46:11 GMT,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
epoch,total cpu usage,,,,,,dsk/total,,interrupts,,,load avg,,,memory usage,,,,net/total,,procs,,,io/total,,swap,,system,,procs
1521327845.488,5.927,11.252,81.743,0.063,0,1.014,655360,12162560,1425,1240,997,10.95,15.56,16.08,23340294144,4710400,230748172288,16698908672,21417863,35339057,3,0,47,20,653,0,34357637120,67115,178761,3039
1521327846.488,10.783,14.494,68.443,5.138,0.032,1.11,655360,32245248,1332,1542,848,10.95,15.56,16.08,23332794368,4620288,225679388672,21775282176,142813149,127071558,6,4,219,80,3341,0,34357637120,73909,214936,3110
1521327847.488,7.336,10.202,73.111,7.714,0,1.637,65536,8650240,1388,1436,714,10.95,15.56,16.08,23275307008,4251648,218945294336,28567232512,108069407,164661818,3,0,85,8,732,0,34357637120,68946,89271,3127
1521327848.489,4.706,14.877,71.478,8.244,0,0.695,593920,75522048,922,974,799,10.95,15.56,16.08,23579439104,4243456,214949486592,32258916352,20446967,20784504,16,7,48,21,1910,0,34357637120,77278,166326,3135
1521327849.489,23.781,27.223,40.867,4.654,0,3.475,7897088,4846080,3630,3447,3320,10.95,15.56,16.08,24202854400,4063232,212296654848,34288513024,51758185,44462694,22,0,21,108,201,0,34357637120,173118,425312,3115
1521327850.489,10.953,13.454,74.264,0.412,0,0.918,17018880,23605248,1246,1138,1059,10.31,15.35,16.01,23883591680,3203072,204581031936,42324258816,52601044,65734927,3,0,59,164,933,0,34357637120,66321,167200,3095
1521327851.489,9.305,23.881,64.243,0.064,0,2.509,528384,14346240,3167,3027,2569,10.31,15.35,16.01,19462365184,2093056,197905764352,53421862912,38136417,37444496,4,1,64,36,719,0,34357637120,129473,234955,3023
1521327852.489,0.533,2.32,96.739,0.314,0,0.094,77824,12283904,127,97,42,10.31,15.35,16.01,19436158976,1482752,196318392320,55036051456,10317987,19802147,1,0,16,11,455,0,34357637120,12998,25133,3023
1521327853.489,6.161,9.163,68.562,15.735,0,0.379,326901760,87629824,423,435,209,10.31,15.35,16.01,17141362688,1482752,196705189888,56944050176,34931736,5523967,3,8,88,1491,2110,0,34357637120,35853,74004,2949
1521327854.489,12.184,16.162,44.192,26.231,0,1.231,129875968,72688128,1372,1399,1092,10.31,15.35,16.01,16951373824,1482752,196840939520,56998289408,58316149,39422745,3,23,120,620,1697,0,34357637120,70964,181817,2895
1521327855.489,9.584,10.813,57.282,21.122,0,1.198,206684160,20574720,1216,1163,966,10.13,15.22,15.97,16062337024,1482752,196991111168,57737154560,40765499,56742381,8,4,48,1152,742,0,34357637120,68448,144528,2543
1521327856.489,14.092,8.626,72.891,2.496,0,1.896,104849408,8605184,1567,1493,1268,10.13,15.22,15.97,15665905664,1482752,197074661376,58050035712,119519780,207233704,7,0,288,474,388,0,34357637120,76903,83761,2391
1521327857.489,3.269,5.47,90.883,0.031,0,0.346,36864,6457344,374,305,290,10.13,15.22,15.97,15067844608,1490944,197008633856,58714116096,14425653,12409539,0,0,96,8,255,0,34357637120,27339,54197,2223
1521327858.489,23.627,29.628,40.362,2.191,0,4.192,47366144,46141952,4188,4188,3384,10.13,15.22,15.97,15286677504,1490944,197060026368,58443890688,84821714,78562411,14,0,112,994,607,0,34357637120,178433,389962,2159
1521327859.489,18.528,13.135,62.722,3.839,0,1.777,11177984,52530688,2110,2139,1633,10.13,15.22,15.97,14808145920,1490944,197082648576,58899800064,93003854,80059110,0,2,112,125,1426,0,34357637120,90193,222781,2095
1521327860.489,3.646,8.485,86.235,0.943,0.031,0.66,8695808,13663232,973,992,811,9.39,14.99,15.89,14844956672,1490944,197090803712,58854834176,21774536,18059640,0,0,64,226,273,0,34357637120,45403,127836,2087
1521327861.489,6.063,9.142,83.946,0.628,0,0.22,24576,32551424,409,480,700,9.39,14.99,15.89,14744031232,1490944,197079183360,58967379968,32659437,37832261,6,0,166,6,1553,0,34357637120,27695,78614,2143
1521327862.489,5.084,2.905,91.19,0,0,0.821,28672,1392128,834,767,546,9.39,14.99,15.89,14836772864,1490944,197053460480,58900361216,91671029,177242965,1,0,90,6,49,0,34357637120,36623,40806,2175
1521327863.489,7.709,15.64,74.66,0.6,0,1.39,23924736,18014720,1811,1759,1439,9.39,14.99,15.89,15563382784,1499136,197079568384,58147635200,52882910,49942999,28,4,258,210,596,0,34357637120,77706,190006,2291
1521327864.489,24.564,30.593,34.148,7.331,0,3.364,74903552,49968128,3530,3535,2962,9.39,14.99,15.89,16265519104,1499136,197174501376,57350565888,78878597,48645363,56,8,142,564,1094,0,34357637120,158596,404048,2303
1521327865.489,23.945,19.22,51.887,1.903,0,3.045,56758272,35055616,3288,3141,2614,8.88,14.79,15.82,15784398848,1499136,197228560384,57777627136,95292533,82448985,5,0,32,707,918,0,34357637120,133859,287550,2199
1521327866.489,2.669,2.7,94.443,0.031,0,0.157,0,6720000,178,178,147,8.88,14.79,15.82,15221161984,1499136,197230653440,58338770944,12500561,8648691,4,0,82,0,315,0,34357637120,18574,36203,2147
1521327867.489,48.762,35.443,13.851,0,0,1.943,8192,10867712,1386,710,1130,8.88,14.79,15.82,22473736192,1499136,197233254400,51083595776,366172667,21500921,477,0,79,2,438,0,34357637120,94124,143060,2179
1521327868.489,10.625,54.125,34.312,0.031,0,0.906,77824,12562432,1448,973,937,8.88,14.79,15.82,26438762496,1499136,197234130944,47117692928,47165761,17322688,28,0,47,17,706,0,34357637120,75453,209226,2183
1521327869.489,5.445,52.769,40.324,0.404,0,1.058,479232,65098240,2230,1645,1609,8.88,14.79,15.82,27094994944,1507328,197236232192,46459351040,39542442,7107461,10,0,201,26,1739,0,34357637120,87485,221651,2284
1521327870.489,40.504,34.362,20.661,2.52,0,1.953,9003008,77709312,1862,2027,1324,40.84,21.32,17.93,30914502656,1507328,197246717952,42629357568,31689820,72086806,100,7,18,184,1360,0,34357637120,107207,145325,2293
1521327871.489,62.277,30.981,2.32,0.345,0,4.077,8818688,12272640,3756,4280,2566,40.84,21.32,17.93,35312111616,1507328,197254889472,38223577088,29903667,220035445,66,1,49,179,331,0,34357637120,147947,112007,2318
1521327872.488,17.857,10.553,69.048,0.064,0.032,2.445,294912,1816064,2278,3166,941,40.84,21.32,17.93,35489693696,1507328,197255589888,38045294592,108798822,162338285,23,1,48,7,67,0,34357637120,98781,169238,2317
1521327873.489,10.348,8.689,79.401,0.098,0,1.464,622592,9993216,2140,2066,674,40.84,21.32,17.93,35558928384,1507328,197258072064,37973577728,32089669,74241669,6,0,20,19,254,0,34357637120,81826,206318,2319
1521327874.489,18.864,8.213,71.319,0.064,0,1.54,40960,13124096,2398,2059,1584,40.84,21.32,17.93,35665567744,1507328,197261705216,37863305216,49630562,59531225,8,0,24,3,534,0,34357637120,82867,207817,2315
1521327875.489,11.64,9.807,76.817,0.225,0,1.511,2957312,3710464,1769,1282,2101,37.57,20.96,17.83,35947556864,1515520,197267431424,37575581696,23003225,58358238,22,0,40,32,56,0,34357637120,74837,204724,2327
1521327876.489,14.382,12.548,71.042,0,0,2.027,45056,7362560,1312,1231,2034,37.57,20.96,17.83,35935449088,1515520,197268897792,37586223104,34963923,68690012,7,0,32,6,216,0,34357637120,84952,246093,2319
1521327877.488,17.464,13.291,67.48,0.032,0.032,1.701,888832,16012800,973,962,1418,37.57,20.96,17.83,35912613888,1515520,197272571904,37605384192,38431035,52750796,13,0,16,109,542,0,34357637120,84841,250128,2311
1521327878.489,17.965,11.043,68.738,0.451,0,1.803,4366336,14133760,1265,991,1855,37.57,20.96,17.83,36227514368,1515520,197277671424,37285384192,37772197,67348949,2,0,155,236,1508,0,34357637120,91636,240891,2373
1521327879.489,16.097,9.484,69.161,3.645,0,1.613,262144,13185024,1084,1604,858,37.57,20.96,17.83,36315631616,1515520,197279825920,37195112448,23072067,43978569,12,0,61,8,421,0,34357637120,76404,201775,2375
1521327880.489,34.917,10.045,52.551,0.032,0.032,2.423,0,5854208,2727,3480,1276,34.88,20.68,17.75,36696440832,1523712,197280108544,36814012416,74317253,91605098,8,0,32,0,284,0,34357637120,120829,225707,2359
1521327881.489,35.818,17.09,42.499,0.482,0,4.112,2945024,17831424,3294,3928,2522,34.88,20.68,17.75,37163520000,1523712,197282660352,36344381440,143538252,171763863,71,0,80,136,692,0,34357637120,165133,318344,2367
1521327882.489,49.085,11.837,34.628,0.032,0,4.419,2428928,17577984,2980,3856,3328,34.88,20.68,17.75,37294731264,1523712,197283901440,36211929088,131424828,127913906,76,0,103,195,616,0,34357637120,167922,260511,2399
1521327883.489,47.265,15.745,30.604,1.992,0,4.395,8945664,18578944,3426,3237,3169,34.88,20.68,17.75,38132236288,1523712,197294661632,35363663872,126824177,124805888,51,3,57,124,1449,0,34357637120,167303,262001,2423
1521327884.489,44.335,17.613,29.451,1.904,0,6.696,3899392,25855488,6550,6421,5514,34.88,20.68,17.75,35788402688,1523712,197299990528,37702168576,155015319,177771522,44,0,32,53,498,0,34357637120,252367,278320,2415
1521327885.489,31.339,27.572,33.428,0.285,0.032,7.344,1482752,19872256,7450,7167,6724,32.17,20.35,17.66,30901399552,1523712,197306265600,42582896640,143364511,154735690,43,0,16,14,654,0,34357637120,268669,288147,2336
1521327886.489,24.281,11.287,57.888,3.794,0,2.751,45056,205201920,2500,3061,2952,32.17,20.35,17.66,27208622080,1531904,197404598272,46177333248,228639721,242928609,1,2,16,11,1860,0,34357637120,111537,144621,2151
1521327887.489,18.973,7.375,68.925,3.719,0,1.009,275013632,12501504,1030,950,898,32.17,20.35,17.66,27411304448,1531904,197708849152,45670400000,63763216,33775544,14,1,0,1661,106,0,34357637120,57370,92619,2135
1521327888.489,27.974,4.248,59.377,6.986,0,1.416,335155200,871424,1021,1244,1228,32.17,20.35,17.66,27455238144,1531904,198140739584,45194575872,174613149,167725532,18,4,16,3837,11,0,34357637120,66306,81141,2127
1521327889.489,10.06,2.358,79.44,7.702,0,0.44,203505664,59210752,377,422,525,32.17,20.35,17.66,26777866240,1531904,198375104512,45637582848,97333919,91826231,0,0,0,1767,610,0,34357637120,27599,33339,2119
1521327890.489,6.11,3.45,87.148,2.153,0,1.14,16384,129417216,995,1091,688,29.83,20.07,17.58,26789527552,1531904,198378246144,45622779904,112127612,179610375,1,1,64,4,1709,0,34357637120,49218,45429,2143
1521327891.489,0.909,0.784,89.526,8.623,0,0.157,20480,38297600,206,140,158,29.83,20.07,17.58,26740588544,1531904,198379335680,45670629376,18879712,25928593,2,4,0,5,1322,0,34357637120,15209,23143,2143
1521327892.489,7.838,5.752,75.601,10.367,0,0.442,77824,55541248,755,787,563,29.83,20.07,17.58,26049961984,1540096,198379675648,46360907776,19694999,20204703,9,1,0,5,1614,0,34357637120,42211,113873,2103
1521327893.489,14.715,2.849,82.279,0.031,0,0.125,32768,4155392,180,440,158,29.83,20.07,17.58,25233555456,1540096,198381264896,47175725056,24519413,25789145,1,0,16,1,83,0,34357637120,21528,39318,2071
1521327894.489,8.142,12.386,78.937,0.189,0,0.346,1409024,3454976,603,651,450,29.83,20.07,17.58,26027196416,1540096,198382743552,46380605440,17601908,18331267,8,0,352,36,135,0,34357637120,36686,103976,2231
1521327895.489,23.884,28.86,42.408,0.803,0,4.045,17936384,34316288,4522,4469,3524,27.6,19.77,17.5,26096721920,1540096,198407139328,46286684160,122722617,115827453,7,0,65,318,563,0,34357637120,178361,511944,2199
1521327896.489,8.349,9.873,78.825,1.302,0,1.651,6148096,48733696,1722,1762,1313,27.6,19.77,17.5,25244708864,1540096,198418186240,47127650304,135448665,201223357,1,1,75,90,1612,0,34357637120,76313,130835,2117
1521327897.489,3.532,3.721,87.165,5.203,0,0.378,4337664,46365184,464,445,382,27.6,19.77,17.5,25400598528,1540096,198423703552,46966243328,33360746,39308225,6,1,184,52,1741,0,34357637120,30407,54423,2197
1521327898.489,10.405,18.564,66.224,3.384,0,1.423,483328,33170432,1696,1821,1404,27.6,19.77,17.5,26223484928,1548288,198424092672,46142959616,73624420,50727545,124,0,221,11,867,0,34357637120,84063,230619,2263
1521327899.489,23.17,23.296,49.065,0.539,0.032,3.899,33312768,19071488,4147,4362,3129,27.6,19.77,17.5,26762571776,1548288,198462930944,45565034496,130720543,130247633,9,0,48,438,155,0,34357637120,159067,397351,2271
1521327900.489,14.591,29.78,54.277,0.283,0,1.069,12288,17323008,817,923,656,28.36,20.05,17.61,15074082816,1548288,198469361664,57247092736,143460210,78994993,17,0,96,5,944,0,34357637120,55073,115709,1663
1521327901.489,10.3,6.25,81.601,0.319,0,1.531,2134016,13049856,1806,1805,1308,28.36,20.05,17.61,15171571712,1548288,198474014720,57144950784,133448059,185111362,1,0,80,43,630,0,34357637120,74219,124737,1695
1521327902.489,5.487,6.37,87.102,0.315,0,0.725,6488064,34127872,934,895,787,28.36,20.05,17.61,14944768000,1548288,198483226624,57362542592,22807004,18025752,30,0,398,159,1123,0,34357637120,45837,103087,1859
1521327903.489,24.786,27.515,42.907,2.126,0,2.666,5795840,32001536,2977,2756,2291,28.36,20.05,17.61,16010596352,1548288,198491095040,56288845824,61686013,41492683,71,0,735,63,786,0,34357637120,131693,314511,2174
1521327904.489,28.003,26.865,41.182,0.095,0,3.856,0,36003328,3525,3539,2847,28.36,20.05,17.61,16272855040,1556480,198496694272,56020979712,78078734,68125296,13,0,1147,0,1346,0,34357637120,154914,296641,2613
1521327905.489,10.616,8.404,79.4,0,0,1.58,0,6155776,1198,1223,921,26.09,19.72,17.51,17043156992,1556480,198496374784,55250997248,112678429,130730711,1,0,673,0,306,0,34357637120,60831,78339,2901
1521327906.489,9.363,13.471,74.904,0.764,0,1.497,10551296,19191808,1759,1817,1561,26.09,19.72,17.51,17573281792,1556480,198508347392,54708899840,55550722,45525415,1,0,355,165,669,0,34357637120,85018,230087,3034
1521327907.489,19.898,37.532,35.778,2.392,0,4.401,20652032,69415424,4552,4383,3744,26.09,19.72,17.51,19100811264,1556480,198474211328,53215506432,87935610,76112408,86,0,117,644,1330,0,34357637120,190812,529311,3055
1521327908.489,34.342,31.093,23.957,4.046,0,6.563,16515072,65647104,5800,5732,4496,26.09,19.72,17.51,20457410560,1556480,198504386560,51828731904,191565714,159053833,24,7,80,472,1150,0,34357637120,225568,414666,3055
1521327909.489,30.337,19.441,42.44,5.654,0,2.128,19128320,41404928,2511,2558,2104,26.09,19.72,17.51,19158454272,1556480,198521716736,53110358016,59770144,55600341,49,4,96,340,2297,0,34357637120,119414,235947,2865
1521327910.489,25.405,21.943,50.492,0.508,0.032,1.62,10358784,16416768,1867,2132,1482,24.08,19.41,17.42,19018190848,1564672,198539202560,53233127424,104709283,87790221,19,7,54,208,627,0,34357637120,95088,214571,2835
1521327911.489,26.713,29.156,40.133,0.444,0,3.553,8839168,7042048,3855,3694,3374,24.08,19.41,17.42,20681768960,1564672,198549245952,51559505920,167241034,164622404,3,0,186,287,310,0,34357637120,168994,207227,2919
1521327912.489,4.011,7.036,87.584,0.064,0,1.305,294912,44191744,1423,1437,1144,24.08,19.41,17.42,19087892480,1564672,198547161088,53155467264,19199861,17182194,7,1,13,35,1878,0,34357637120,63688,122180,2823
1521327913.489,11.001,17.634,66.231,3.157,0,1.977,1835008,55412224,2348,2193,1940,24.08,19.41,17.42,17669419008,1564672,198551625728,54569476096,37666357,31412768,9,2,51,74,1136,0,34357637120,103051,319119,2727
1521327914.489,22.446,28.67,41.842,5.69,0,1.352,7553024,18613760,1588,1679,1168,24.08,19.41,17.42,18439491584,1564672,198562242560,53788786688,65907280,41168797,18,0,80,105,1565,0,34357637120,90382,221710,2679
1521327915.489,33.027,20.178,42.989,0.254,0,3.553,5701632,898560,3747,3504,2827,22.95,19.25,17.38,17892737024,1564672,198568329216,54329454592,122372416,159635520,9,0,44,97,80,0,34357637120,159128,254478,2206
1521327916.489,28.154,12.268,57.817,1.007,0,0.755,31686656,21120000,927,895,724,22.95,19.25,17.38,18581921792,1572864,198600802304,53607788544,42084129,31941412,25,6,404,454,892,0,34357637120,58513,84781,2159
1521327917.489,38.809,24.96,31.773,1.146,0,3.311,7929856,12066816,3948,3852,3274,22.95,19.25,17.38,19892379648,1572864,198614822912,52283310080,56188530,52950133,17,1,16,186,325,0,34357637120,166684,383583,2135
1521327918.489,22.018,17.653,46.504,12.022,0,1.803,5427200,274745344,2030,2089,1610,22.95,19.25,17.38,18867527680,1572864,198629199872,53293785088,73908164,54730431,13,6,289,74,2449,0,34357637120,96135,204025,2210
1521327919.489,14.245,28.046,49.207,5.742,0,2.76,12247040,17446912,3234,3149,2677,22.95,19.25,17.38,19599994880,1572864,198642827264,52547690496,50587592,51489278,28,0,175,345,201,0,34357637120,138145,381335,2255
1521327920.489,20.886,21.677,54.937,0.032,0,2.468,5316608,3781632,3095,3046,2347,21.51,19.01,17.31,20359380992,1572864,198668320768,51762810880,64291732,63847385,8,0,16,104,39,0,34357637120,129504,315460,2255
1521327921.489,7.661,20.366,68.001,2.806,0,1.166,61255680,36493824,1211,1150,915,21.51,19.01,17.31,17432420352,1572864,198753005568,54605086720,42701415,29243826,42,14,52,1154,1165,0,34357637120,57652,123892,1932
1521327922.489,6.866,8.094,67.181,17.417,0,0.441,224673792,8885760,557,702,492,21.51,19.01,17.31,16882536448,1581056,198971748352,54936219648,48294370,46694055,0,8,28,3715,364,0,34357637120,39021,95140,1887
1521327923.489,7.588,4.015,67.531,19.728,0,1.138,131112960,103264768,1078,1038,760,21.51,19.01,17.31,17138880512,1581056,199111258112,54540365824,113083408,181086076,2,19,176,2224,1951,0,34357637120,53744,55516,1975
1521327924.489,3.314,4.987,68.845,22.285,0,0.568,152715264,34833920,804,759,655,21.51,19.01,17.31,17087311872,1581056,199261450240,54441742336,24087563,19958401,1,22,0,2634,1188,0,34357637120,44293,123293,1951
1521327925.489,4.937,9.43,60.918,23.861,0,0.854,163680256,13596160,1439,1423,1184,20.91,18.93,17.3,17336311808,1581056,199420600320,54033592320,21578855,20315480,8,9,0,2894,492,0,34357637120,67197,154403,1927
1521327926.489,3.019,1.981,83.585,11.226,0.031,0.157,186576896,20614656,164,233,123,20.91,18.93,17.3,17164357632,1581056,199584518144,54041628672,22845140,19888124,0,9,0,3233,622,0,34357637120,19267,33787,1919
1521327927.489,5.949,2.896,78.848,12.055,0,0.252,209190912,3380224,431,442,316,20.91,18.93,17.3,16988921856,1589248,199805997056,53995577344,8083433,11095894,2,7,0,3541,295,0,34357637120,27686,58172,1887
1521327928.489,5.146,8.629,73.455,12.645,0,0.126,260128768,38666752,249,251,186,20.91,18.93,17.3,16963641344,1589248,200064532480,53762322432,7548178,8080174,1,8,0,4376,901,0,34357637120,25956,66754,1887
1521327929.489,6.913,5.208,66.509,20.36,0,1.01,124628992,97266688,879,836,542,20.91,18.93,17.3,17435885568,1589248,200181940224,53172670464,105841468,187024891,0,10,400,2076,2019,0,34357637120,47387,45157,2071
1521327930.489,4.216,2.989,70.422,22.058,0,0.315,68325376,20119040,623,672,401,20.6,18.9,17.29,17498853376,1589248,200254820352,53036822528,43340873,49152459,3,20,0,1202,449,0,34357637120,30302,64860,2071
1521327931.489,15.625,26.722,39.062,14.923,0,3.667,174759936,25380352,4422,4256,3605,20.6,18.9,17.29,18431913984,1589248,200434237440,51924344832,64233777,63085315,0,14,32,3135,260,0,34357637120,175814,411141,2079
1521327932.489,11.455,9.025,69.612,8.899,0,1.01,192192512,24068096,1330,1482,1030,20.6,18.9,17.29,18237046784,1589248,200617725952,51935723520,53699480,53791919,0,0,16,3122,268,0,34357637120,64191,154641,2055
1521327933.489,2.482,5.372,91.643,0.063,0,0.44,65536,9551360,554,494,448,20.6,18.9,17.29,17226686464,1597440,200620769280,52943032320,15463179,13500750,2,0,32,2,622,0,34357637120,29718,73020,1951
1521327934.489,7.542,9.711,80.421,1.728,0,0.597,16384,62709760,633,600,660,20.6,18.9,17.29,17171591168,1597440,200624914432,52993982464,77146048,75287727,22,2,173,4,2354,0,34357637120,38403,78090,1999
1521327935.489,4.267,1.865,90.392,2.623,0,0.853,20480,28097536,635,657,733,18.95,18.58,17.2,17185259520,1597440,200625049600,52980178944,80694598,134193890,0,0,3,5,886,0,34357637120,30923,36462,1999
1521327936.489,8.534,12.31,76.618,0.73,0,1.808,11575296,23658496,1945,1910,1526,18.95,18.58,17.2,17477517312,1597440,200637075456,52675895296,63418032,53692551,0,0,112,149,992,0,34357637120,81033,224980,2023
1521327937.489,5.959,9.16,83.296,0.634,0,0.951,10260480,9438720,1185,1176,1001,18.95,18.58,17.2,17472692224,1597440,200648024064,52669771776,27586790,24486714,3,0,50,340,274,0,34357637120,57110,168331,2019
1521327938.489,21.056,10.937,61.471,5.5,0,1.037,1081344,26324992,1137,1145,823,18.95,18.58,17.2,17118142464,1597440,200654516224,53017829376,51687538,47293094,0,2,382,110,2325,0,34357637120,61577,96274,2039
